"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.0079028,-0.0036661,-0.0044555,0.0266,0.0014731,0.00089969,-0.0018319,0.00020347,-0.0012174,0.051775,-0.013553,-0.015044,-0.0095259,0.0010581,-0.0063303,0,0,0,0.026843,0.0014367,0.00069309,0.013075,0.0096574,0.025789,8.8264e-07,0.15,0.9,0.95
0.010442,-0.0044201,-0.0051987,0.025353,0.00070738,0.00044138,-0.0010207,0.00022251,-0.00056031,0.050018,-0.014062,-0.014754,-0.0053076,0.0011571,-0.0029136,0,0,0,0.025429,0.0008062,0.00026654,0.012581,0.0088341,0.024898,7.9449e-07,0.2,0.9,0.95
0.012905,-0.0049758,-0.0057172,0.024579,0.00032479,0.00022181,-0.00050935,0.00020962,-0.00020396,0.048829,-0.014231,-0.014499,-0.0026486,0.00109,-0.0010606,0,0,0,0.024599,0.00048613,4.023e-05,0.012279,0.0083751,0.024339,7.4181e-07,0.25,0.9,0.95
0.015325,-0.0053812,-0.0060721,0.024193,0.00013041,0.00010606,-0.00019104,0.00018049,2.1671e-06,0.048245,-0.014319,-0.014382,-0.00099339,0.00093855,1.1269e-05,0,0,0,0.024197,0.00030034,-6.8074e-05,0.012133,0.0081432,0.024084,7.184e-07,0.3,0.9,0.95
0.017729,-0.0056729,-0.0063052,0.024082,3.5237e-05,4.2787e-05,6.1237e-06,0.00014277,0.00012532,0.048118,-0.014405,-0.014385,3.1844e-05,0.0007424,0.00065168,0,0,0,0.024084,0.00018205,-0.00010558,0.012095,0.0080535,0.024047,7.1495e-07,0.35,0.9,0.95
0.020136,-0.005879,-0.0064489,0.02415,-6.6059e-06,4.4282e-06,0.00012406,0.00010019,0.00019437,0.048301,-0.014506,-0.014477,0.00064511,0.00052098,0.0010107,0,0,0,0.024153,9.7873e-05,-0.00010266,0.012128,0.0080492,0.024156,7.2452e-07,0.4,0.9,0.95
0.022559,-0.006022,-0.0065304,0.024321,-1.9806e-05,-2.2326e-05,0.00018699,5.5874e-05,0.00022185,0.048668,-0.014619,-0.014625,0.00097237,0.00029054,0.0011536,0,0,0,0.024325,3.4558e-05,-8.0495e-05,0.012203,0.008093,0.024348,7.4185e-07,0.45,0.9,0.95
0.025003,-0.0061207,-0.0065735,0.024538,-1.9018e-05,-4.2937e-05,0.00020973,1.391e-05,0.00021429,0.049113,-0.014735,-0.014797,0.0010906,7.233e-05,0.0011143,0,0,0,0.024542,-4.7546e-07,-6.5503e-05,0.012304,0.0081586,0.024575,7.626e-07,0.5,0.9,0.95
0.02747,-0.0061903,-0.0065987,0.024753,-1.345e-05,-5.7897e-05,0.00020288,-2.0634e-05,0.00017787,0.049549,-0.014844,-0.01496,0.001055,-0.0001073,0.00092491,0,0,0,0.024756,-3.5127e-07,-7.4279e-05,0.012415,0.0082272,0.024794,7.83e-07,0.55,0.9,0.95
0.029958,-0.0062427,-0.0066222,0.024933,-8.883e-06,-6.5389e-05,0.00017587,-4.29e-05,0.0001214,0.04991,-0.014938,-0.015085,0.00091453,-0.00022308,0.00063129,0,0,0,0.024935,1.4464e-05,-9.0848e-05,0.012513,0.0082862,0.024973,8e-07,0.6,0.9,0.95
0.032461,-0.0062865,-0.0066545,0.025056,-8.6497e-06,-6.3921e-05,0.00013793,-4.9959e-05,5.6558e-05,0.050156,-0.015013,-0.015156,0.00071725,-0.00025979,0.0002941,0,0,0,0.025057,2.0663e-05,-9.4322e-05,0.012576,0.0083278,0.025094,8.116e-07,0.65,0.9,0.95
0.034974,-0.0063269,-0.0067003,0.025116,-1.4173e-05,-5.4172e-05,9.7668e-05,-4.2054e-05,-4.0915e-06,0.050273,-0.015066,-0.01517,0.00050787,-0.00021868,-2.1276e-05,0,0,0,0.025117,1.2559e-05,-8.1415e-05,0.012599,0.0083493,0.025151,8.1714e-07,0.7,0.9,0.95
0.037489,-0.0063655,-0.0067582,0.02512,-2.5272e-05,-3.9215e-05,6.1833e-05,-2.2645e-05,-5.0038e-05,0.050278,-0.015099,-0.015135,0.00032153,-0.00011775,-0.0002602,0,0,0,0.02512,-3.9983e-06,-6.0827e-05,0.01259,0.0083517,0.025152,8.1727e-07,0.75,0.9,0.95
0.040001,-0.0064019,-0.0068226,0.025082,-4.038e-05,-2.3218e-05,3.4359e-05,2.7842e-06,-7.5192e-05,0.050202,-0.015116,-0.015071,0.00017866,1.4478e-05,-0.000391,0,0,0,0.025082,-9.8593e-06,-5.4076e-05,0.012568,0.0083395,0.025115,8.136e-07,0.8,0.9,0.95
0.042509,-0.006434,-0.0068851,0.025025,-5.6884e-05,-9.6563e-06,1.622e-05,2.845e-05,-7.8567e-05,0.050089,-0.015123,-0.015,8.4344e-05,0.00014794,-0.00040855,0,0,0,0.025025,5.5518e-06,-7.2403e-05,0.012549,0.0083193,0.025058,8.0814e-07,0.85,0.9,0.95
0.04501,-0.0064593,-0.0069372,0.024967,-7.1688e-05,-2.4045e-07,6.1467e-06,4.9661e-05,-6.3309e-05,0.049977,-0.015123,-0.014938,3.1963e-05,0.00025824,-0.0003292,0,0,0,0.024967,2.6715e-05,-9.885e-05,0.012533,0.0082983,0.025003,8.0279e-07,0.9,0.9,0.95
0.047507,-0.0064754,-0.0069717,0.024925,-8.1919e-05,4.9614e-06,-3.7916e-06,6.3392e-05,-4.6949e-05,0.049897,-0.015122,-0.014896,-1.9716e-05,0.00032964,-0.00024413,0,0,0,0.024925,4.0011e-05,-0.00011708,0.012521,0.0082828,0.024964,7.9901e-07,0.95,0.9,0.95
0.048754,-0.006481,-0.0069838,0.02491,-8.5568e-05,6.5804e-06,-1.0443e-05,6.8116e-05,-4.2275e-05,0.049868,-0.015121,-0.014882,-5.4301e-05,0.0003542,-0.00021983,0,0,0,0.02491,4.4435e-05,-0.00012351,0.012517,0.0082771,0.02495,7.9765e-07,1,0.9,0.95
0.001459,-0.001001,-0.0010139,0.034998,0.0097861,0.0098012,-0.0060149,-1.7231e-05,-0.0061047,0.058243,-0.0073072,-0.0072681,-0.031277,-8.9601e-05,-0.031744,0,0,0,0.037967,0.010083,0.006535,0.015716,0.018195,0.02984,1.4157e-06,0,0.95,0.95
0.0029122,-0.0018603,-0.0018838,0.032339,0.0059923,0.0060159,-0.0046198,2.8462e-05,-0.0046986,0.057473,-0.011028,-0.010967,-0.024023,0.000148,-0.024433,0,0,0,0.034258,0.0063304,0.0037585,0.01525,0.014782,0.029331,1.3324e-06,0.05,0.95,0.95
0.0057473,-0.003332,-0.0033711,0.028478,0.0016678,0.0017012,-0.002407,0.00013799,-0.0024601,0.054934,-0.014772,-0.014685,-0.012517,0.00071754,-0.012792,0,0,0,0.02904,0.0019528,0.00085431,0.014093,0.010616,0.027666,1.1061e-06,0.1,0.95,0.95
0.0084056,-0.0043818,-0.0044227,0.026223,0.00078441,0.00081906,-0.0011879,0.00020868,-0.0012094,0.051485,-0.014657,-0.014567,-0.006177,0.0010852,-0.0062891,0,0,0,0.026386,0.00099081,0.00045029,0.012968,0.0092756,0.025671,8.7688e-07,0.15,0.95,0.95
0.010896,-0.0051375,-0.0051638,0.024619,0.0002958,0.00033011,-0.00057637,0.00020577,-0.00056415,0.048862,-0.014378,-0.014289,-0.0029972,0.00107,-0.0029336,0,0,0,0.024662,0.00051429,6.7966e-05,0.012297,0.0084149,0.024375,7.481e-07,0.2,0.95,0.95
0.013292,-0.0056894,-0.0056843,0.023814,9.6633e-05,0.00012911,-0.00025008,0.00018067,-0.00020469,0.047493,-0.014173,-0.014088,-0.0013004,0.00093947,-0.0010644,0,0,0,0.023824,0.0002971,-8.1142e-05,0.011953,0.0080133,0.023718,6.8793e-07,0.25,0.95,0.95
0.015645,-0.0060935,-0.0060421,0.0235,6.3872e-06,3.4271e-05,-6.6248e-05,0.00014854,8.8238e-06,0.046975,-0.014108,-0.014035,-0.00034449,0.0007724,4.5884e-05,0,0,0,0.023501,0.00017309,-0.00013419,0.011818,0.0078468,0.023484,6.669e-07,0.3,0.95,0.95
0.017989,-0.0063872,-0.0062778,0.02349,-3.0507e-05,-1.1143e-05,4.0553e-05,0.00011449,0.00013837,0.047005,-0.014148,-0.014098,0.00021087,0.00059535,0.00071952,0,0,0,0.023491,9.5657e-05,-0.00013873,0.011815,0.0078161,0.023514,6.6899e-07,0.35,0.95,0.95
0.020346,-0.0065981,-0.0064237,0.023662,-4.1922e-05,-3.5462e-05,0.00010111,7.9943e-05,0.00021083,0.04737,-0.01426,-0.014243,0.00052575,0.0004157,0.0010963,0,0,0,0.023664,4.1038e-05,-0.00012115,0.011893,0.0078615,0.023705,6.8507e-07,0.4,0.95,0.95
0.022726,-0.0067475,-0.0065071,0.02393,-4.0934e-05,-5.086e-05,0.00013113,4.6096e-05,0.00023847,0.047916,-0.01441,-0.014435,0.00068188,0.0002397,0.00124,0,0,0,0.023934,1.0822e-06,-9.646e-05,0.012015,0.0079462,0.023982,7.0906e-07,0.45,0.95,0.95
0.025137,-0.0068531,-0.006552,0.024232,-3.4736e-05,-6.2011e-05,0.00013938,1.5077e-05,0.00022826,0.048523,-0.014572,-0.014643,0.00072479,7.8398e-05,0.001187,0,0,0,0.024236,-2.0031e-05,-8.0188e-05,0.012158,0.0080452,0.024286,7.3615e-07,0.5,0.95,0.95
0.027579,-0.0069292,-0.006579,0.024519,-2.7455e-05,-6.9283e-05,0.00013177,-1.0103e-05,0.00018727,0.049096,-0.014725,-0.014834,0.00068521,-5.2533e-05,0.0009738,0,0,0,0.024522,-1.9176e-05,-8.0158e-05,0.012301,0.0081408,0.024571,7.622e-07,0.55,0.95,0.95
0.030047,-0.0069872,-0.0066043,0.024755,-2.1466e-05,-7.1193e-05,0.00011344,-2.6429e-05,0.00012519,0.049565,-0.014853,-0.014982,0.00058988,-0.00013743,0.00065099,0,0,0,0.024756,-8.3263e-06,-8.5826e-05,0.012421,0.0082208,0.024804,7.8385e-07,0.6,0.95,0.95
0.032535,-0.0070353,-0.0066384,0.024919,-1.804e-05,-6.6511e-05,8.9476e-05,-3.2103e-05,5.449e-05,0.049888,-0.014947,-0.015073,0.00046527,-0.00016694,0.00028335,0,0,0,0.024919,-1.287e-06,-8.3924e-05,0.012502,0.0082781,0.024962,7.9888e-07,0.65,0.95,0.95
0.035036,-0.0070784,-0.006686,0.025005,-1.7699e-05,-5.5657e-05,6.4655e-05,-2.7412e-05,-1.1553e-05,0.050054,-0.015005,-0.015104,0.00033621,-0.00014254,-6.0076e-05,0,0,0,0.025005,-2.6567e-06,-7.101e-05,0.012538,0.0083105,0.025042,8.0657e-07,0.7,0.95,0.95
0.037541,-0.0071184,-0.0067457,0.025022,-2.0374e-05,-4.0906e-05,4.2698e-05,-1.4773e-05,-6.1722e-05,0.050082,-0.01503,-0.015083,0.00022203,-7.6821e-05,-0.00032095,0,0,0,0.025023,-1.0376e-05,-5.1229e-05,0.012537,0.0083204,0.025054,8.0768e-07,0.75,0.95,0.95
0.040044,-0.0071551,-0.0068119,0.02499,-2.542e-05,-2.5451e-05,2.5692e-05,2.0495e-06,-8.9213e-05,0.05001,-0.015029,-0.01503,0.0001336,1.0658e-05,-0.00046391,0,0,0,0.02499,-1.215e-05,-3.9153e-05,0.012515,0.008313,0.025016,8.0406e-07,0.8,0.95,0.95
0.042542,-0.0071868,-0.0068762,0.024931,-3.1676e-05,-1.21e-05,1.4024e-05,1.9116e-05,-9.2475e-05,0.049889,-0.015015,-0.014964,7.2926e-05,9.9404e-05,-0.00048087,0,0,0,0.024932,8.1745e-07,-4.5026e-05,0.012488,0.0082958,0.024954,7.9808e-07,0.85,0.95,0.95
0.045033,-0.0072115,-0.0069298,0.02487,-3.7674e-05,-2.4366e-06,6.8378e-06,3.3245e-05,-7.4487e-05,0.049764,-0.014996,-0.014904,3.5556e-05,0.00017288,-0.00038733,0,0,0,0.02487,1.8239e-05,-5.8641e-05,0.012464,0.0082766,0.024891,7.9203e-07,0.9,0.95,0.95
0.047518,-0.0072271,-0.0069653,0.024825,-4.1972e-05,3.1772e-06,-2.5906e-06,4.2395e-05,-5.3547e-05,0.049674,-0.014981,-0.014864,-1.3471e-05,0.00022045,-0.00027845,0,0,0,0.024825,2.9481e-05,-6.8426e-05,0.012447,0.0082621,0.024845,7.8768e-07,0.95,0.95,0.95
0.048759,-0.0072325,-0.0069777,0.024809,-4.3532e-05,4.9893e-06,-9.3814e-06,4.5543e-05,-4.6302e-05,0.049641,-0.014975,-0.014849,-4.8783e-05,0.00023682,-0.00024077,0,0,0,0.024809,3.3248e-05,-7.1895e-05,0.01244,0.0082568,0.024829,7.8611e-07,1,0.95,0.95
0.0016101,-0.0011894,-0.0010162,0.037742,0.010057,0.01069,-0.0066811,-4.025e-05,-0.0061143,0.063035,-0.0089438,-0.0073003,-0.034742,-0.0002093,-0.031794,0,0,0,0.040852,0.010669,0.0069677,0.016942,0.019496,0.032222,1.7603e-06,0,1,0.95
0.0031517,-0.0021448,-0.0018843,0.034043,0.0057131,0.0064641,-0.0047775,1.2637e-05,-0.0047022,0.06078,-0.012878,-0.010925,-0.024843,6.571e-05,-0.024451,0,0,0,0.03598,0.0064294,0.0038107,0.016085,0.015407,0.030977,1.571e-06,0.05,1,0.95
0.006078,-0.0037116,-0.0033664,0.028632,0.0010469,0.0016645,-0.0019926,0.0001417,-0.0024602,0.055637,-0.016084,-0.014478,-0.010362,0.00073682,-0.012793,0,0,0,0.029111,0.0016514,0.00058087,0.014265,0.010448,0.028022,1.1629e-06,0.1,1,0.95
0.0087154,-0.0047543,-0.0044146,0.025739,0.00043602,0.00071598,-0.00080297,0.0002153,-0.0012146,0.050786,-0.015001,-0.014273,-0.0041754,0.0011196,-0.006316,0,0,0,0.025861,0.00078818,0.00024117,0.01281,0.0089635,0.025352,8.4698e-07,0.15,1,0.95
0.011157,-0.0054991,-0.0051563,0.02403,7.2222e-05,0.00022333,-0.00035044,0.00019851,-0.00056843,0.047882,-0.014407,-0.014015,-0.0018223,0.0010322,-0.0029558,0,0,0,0.024061,0.00035507,-9.032e-05,0.012075,0.0081085,0.023932,7.0827e-07,0.2,1,0.95
0.013504,-0.0060441,-0.0056779,0.023293,-3.2925e-05,5.3764e-05,-0.00013331,0.00016743,-0.00020153,0.046574,-0.014074,-0.013849,-0.00069322,0.00087062,-0.0010479,0,0,0,0.023299,0.00018787,-0.00017328,0.011736,0.0077713,0.023294,6.5151e-07,0.25,1,0.95
0.015814,-0.0064457,-0.0060362,0.023066,-7.101e-05,-1.8046e-05,-1.9698e-05,0.0001342,1.9079e-05,0.046184,-0.013971,-0.013833,-0.00010243,0.00069785,9.921e-05,0,0,0,0.023067,9.6944e-05,-0.00018714,0.011627,0.0076588,0.023113,6.3565e-07,0.3,1,0.95
0.018122,-0.0067402,-0.0062716,0.023139,-7.7747e-05,-4.7668e-05,4.3503e-05,0.00010217,0.00015369,0.046353,-0.01401,-0.013932,0.00022621,0.0005313,0.00079918,0,0,0,0.02314,4.2908e-05,-0.00016988,0.011655,0.0076711,0.023205,6.4279e-07,0.35,1,0.95
0.020449,-0.0069537,-0.0064166,0.023384,-7.215e-05,-6.1802e-05,7.7958e-05,7.1522e-05,0.00022869,0.046847,-0.014137,-0.01411,0.00040538,0.00037192,0.0011892,0,0,0,0.023386,5.113e-06,-0.00014198,0.011764,0.0077499,0.023455,6.6356e-07,0.4,1,0.95
0.022807,-0.007107,-0.0064989,0.023715,-6.1689e-05,-7.0581e-05,9.4058e-05,4.2582e-05,0.00025626,0.04751,-0.01431,-0.014333,0.0004891,0.00022143,0.0013326,0,0,0,0.023719,-2.2125e-05,-0.00011378,0.011916,0.007861,0.023787,6.9187e-07,0.45,1,0.95
0.0252,-0.0072168,-0.0065428,0.02407,-5.0253e-05,-7.7266e-05,9.7264e-05,1.6621e-05,0.00024353,0.048217,-0.014496,-0.014567,0.00050577,8.6431e-05,0.0012664,0,0,0,0.024074,-3.5685e-05,-9.5198e-05,0.012084,0.0079809,0.024139,7.2286e-07,0.5,1,0.95
0.027629,-0.0072969,-0.0065691,0.0244,-3.9827e-05,-8.1308e-05,9.1123e-05,-4.2713e-06,0.00019798,0.048873,-0.014671,-0.014779,0.00047384,-2.2211e-05,0.0010295,0,0,0,0.024402,-3.363e-05,-8.9884e-05,0.012246,0.008093,0.024464,7.5227e-07,0.55,1,0.95
0.030087,-0.0073583,-0.0065942,0.024669,-3.1402e-05,-8.0677e-05,7.8683e-05,-1.7927e-05,0.00013003,0.049404,-0.014816,-0.014944,0.00040915,-9.3218e-05,0.00067614,0,0,0,0.02467,-2.3731e-05,-8.9597e-05,0.01238,0.0081855,0.024727,7.7658e-07,0.6,1,0.95
0.032569,-0.0074087,-0.0066288,0.024855,-2.5406e-05,-7.3817e-05,6.298e-05,-2.3062e-05,5.3078e-05,0.04977,-0.01492,-0.015046,0.0003275,-0.00011992,0.00027601,0,0,0,0.024856,-1.5454e-05,-8.4241e-05,0.01247,0.008252,0.024906,7.9348e-07,0.65,1,0.95
0.035064,-0.0074532,-0.0066775,0.024955,-2.1953e-05,-6.0925e-05,4.687e-05,-1.9973e-05,-1.8581e-05,0.04996,-0.014981,-0.015082,0.00024372,-0.00010386,-9.662e-05,0,0,0,0.024955,-1.2978e-05,-7.0131e-05,0.012513,0.0082908,0.024997,8.0222e-07,0.7,1,0.95
0.037565,-0.0074938,-0.0067389,0.024979,-2.0924e-05,-4.4116e-05,3.2557e-05,-1.0583e-05,-7.2835e-05,0.049997,-0.015003,-0.015063,0.0001693,-5.503e-05,-0.00037874,0,0,0,0.024979,-1.5448e-05,-4.9948e-05,0.012515,0.0083046,0.025012,8.0367e-07,0.75,1,0.95
0.040064,-0.0075305,-0.006807,0.024947,-2.1919e-05,-2.6534e-05,2.1222e-05,2.1659e-06,-0.00010225,0.049924,-0.014996,-0.015008,0.00011036,1.1263e-05,-0.0005317,0,0,0,0.024948,-1.3509e-05,-3.5478e-05,0.012492,0.0082997,0.024972,7.9987e-07,0.8,1,0.95
0.042557,-0.0075617,-0.0068732,0.024887,-2.4225e-05,-1.1089e-05,1.3005e-05,1.5196e-05,-0.00010503,0.049795,-0.014974,-0.01494,6.7627e-05,7.9021e-05,-0.00054615,0,0,0,0.024887,-5.4285e-08,-3.5804e-05,0.012462,0.0082838,0.024905,7.9344e-07,0.85,1,0.95
0.045044,-0.0075858,-0.0069285,0.024823,-2.6898e-05,3.9309e-07,7.3161e-06,2.6025e-05,-8.4308e-05,0.049661,-0.014948,-0.014877,3.8044e-05,0.00013533,-0.0004384,0,0,0,0.024823,1.6731e-05,-4.3605e-05,0.012433,0.0082654,0.024836,7.8688e-07,0.9,1,0.95
0.047524,-0.0076011,-0.0069651,0.024775,-2.898e-05,7.2569e-06,-1.8348e-06,3.3051e-05,-5.9316e-05,0.049564,-0.014928,-0.014833,-9.541e-06,0.00017187,-0.00030844,0,0,0,0.024776,2.7739e-05,-4.9645e-05,0.012413,0.0082512,0.024787,7.8215e-07,0.95,1,0.95
0.048762,-0.0076063,-0.0069779,0.024758,-2.9761e-05,9.5152e-06,-8.6679e-06,3.5471e-05,-4.99e-05,0.049529,-0.01492,-0.014818,-4.5073e-05,0.00018445,-0.00025948,0,0,0,0.024758,3.1446e-05,-5.1811e-05,0.012405,0.008246,0.024769,7.8044e-07,1,1,0.95
0.0017443,0.0011801,-0.0011794,0.040095,0.010814,0.010813,0.0066171,7.518e-05,-0.006612,0.067215,-0.0089175,-0.00892,0.034409,0.00039093,-0.034383,0,0,0,0.043254,0.011012,0.0074563,0.017899,0.020574,0.034189,2.0963e-06,0,0,1
0.0033607,0.0021209,-0.0021199,0.035441,0.0060929,0.0060916,0.0047207,9.9618e-06,-0.0047166,0.063571,-0.012734,-0.012737,0.024548,5.1801e-05,-0.024526,0,0,0,0.037336,0.0063355,0.0039543,0.016691,0.015875,0.032287,1.7976e-06,0.05,0,1
0.0063571,0.0036584,-0.0036576,0.028637,0.0010362,0.0010345,0.0019552,-0.00015045,-0.0019536,0.056031,-0.01573,-0.015735,0.010167,-0.00078235,-0.010159,0,0,0,0.029014,0.0012785,0.00041541,0.014299,0.010236,0.028181,1.2051e-06,0.1,0,1
0.0089639,0.0046777,-0.0046789,0.025212,0.00038534,0.00038378,0.0007851,-0.00022852,-0.00078658,0.049963,-0.014587,-0.014591,0.0040825,-0.0011883,-0.0040902,0,0,0,0.025287,0.00058758,0.00010681,0.01259,0.0086604,0.024944,8.0893e-07,0.15,0,1
0.011353,0.005406,-0.0054114,0.02345,8.2539e-06,6.8041e-06,0.00033692,-0.00019157,-0.00034148,0.046891,-0.014058,-0.014061,0.001752,-0.00099614,-0.0017757,0,0,0,0.023466,0.00020049,-0.0002015,0.011834,0.0078217,0.023469,6.6795e-07,0.2,0,1
0.013653,0.005935,-0.0059463,0.022801,-7.6593e-05,-7.7864e-05,0.00011291,-0.00015282,-0.00012027,0.045695,-0.013787,-0.013791,0.00058714,-0.00079464,-0.00062538,0,0,0,0.022804,8.2191e-05,-0.0002395,0.011522,0.0075489,0.022885,6.1737e-07,0.25,0,1
0.015923,0.00632,-0.0063388,0.022658,-0.00010188,-0.00010285,-6.8447e-06,-0.00011821,-2.7694e-06,0.045438,-0.013737,-0.013739,-3.5593e-05,-0.00061469,-1.4401e-05,0,0,0,0.022658,2.158e-05,-0.00022673,0.011442,0.0074843,0.022762,6.0677e-07,0.3,0,1
0.018197,0.0065974,-0.006625,0.022789,-0.00010138,-0.0001019,-7.3115e-05,-8.9559e-05,6.2e-05,0.0457,-0.013815,-0.013816,-0.0003802,-0.00046571,0.0003224,0,0,0,0.02279,-8.357e-06,-0.00019548,0.011493,0.0075286,0.022892,6.1694e-07,0.35,0,1
0.020493,0.0067942,-0.0068312,0.023064,-9.2858e-05,-9.2822e-05,-0.0001073,-6.591e-05,9.5648e-05,0.046239,-0.013968,-0.013968,-0.00055798,-0.00034273,0.00049737,0,0,0,0.023065,-2.5013e-05,-0.0001617,0.011613,0.0076261,0.023159,6.3855e-07,0.4,0,1
0.022821,0.0069311,-0.0069776,0.023405,-8.1828e-05,-8.1184e-05,-0.00012056,-4.6476e-05,0.00010943,0.046907,-0.014158,-0.014156,-0.00062689,-0.00024168,0.00056903,0,0,0,0.023406,-3.4409e-05,-0.0001299,0.011768,0.0077473,0.023488,6.6606e-07,0.45,0,1
0.025184,0.0070247,-0.0070801,0.023761,-7.0649e-05,-6.9435e-05,-0.00011944,-3.079e-05,0.0001099,0.047607,-0.014356,-0.014353,-0.00062109,-0.00016011,0.00057148,0,0,0,0.023763,-3.9421e-05,-0.00010195,0.011932,0.0078737,0.023833,6.957e-07,0.5,0,1
0.027581,0.0070882,-0.0071516,0.0241,-6.0187e-05,-5.8548e-05,-0.00010855,-1.8648e-05,0.00010148,0.04827,-0.014545,-0.014541,-0.00056443,-9.6972e-05,0.00052769,0,0,0,0.024101,-4.1153e-05,-7.8657e-05,0.01209,0.0079936,0.024161,7.2462e-07,0.55,0,1
0.030011,0.0071319,-0.0072019,0.024398,-5.073e-05,-4.89e-05,-9.157e-05,-9.9424e-06,8.7546e-05,0.048855,-0.014711,-0.014706,-0.00047617,-5.1701e-05,0.00045524,0,0,0,0.024398,-3.9662e-05,-6.0751e-05,0.01223,0.0080994,0.024449,7.5076e-07,0.6,0,1
0.032467,0.0071634,-0.0072383,0.024644,-4.2334e-05,-4.0604e-05,-7.1743e-05,-4.4915e-06,7.0903e-05,0.049337,-0.014846,-0.014842,-0.00037306,-2.3356e-05,0.0003687,0,0,0,0.024644,-3.536e-05,-4.8078e-05,0.012346,0.0081869,0.024686,7.7274e-07,0.65,0,1
0.034944,0.0071877,-0.007266,0.024833,-3.5004e-05,-3.3661e-05,-5.1853e-05,-1.9296e-06,5.3877e-05,0.049708,-0.01495,-0.014946,-0.00026964,-1.0034e-05,0.00028016,0,0,0,0.024834,-3.0028e-05,-3.8917e-05,0.012436,0.0082549,0.024868,7.8992e-07,0.7,0,1
0.037438,0.007208,-0.0072881,0.024969,-2.8757e-05,-2.8029e-05,-3.411e-05,-1.6746e-06,3.8264e-05,0.049973,-0.015022,-0.01502,-0.00017737,-8.7078e-06,0.00019897,0,0,0,0.02497,-2.5063e-05,-3.1858e-05,0.012501,0.0083042,0.024998,8.0234e-07,0.75,0,1
0.039942,0.0072256,-0.0073062,0.025059,-2.3631e-05,-2.3641e-05,-1.9972e-05,-2.9799e-06,2.5236e-05,0.050147,-0.015069,-0.015069,-0.00010385,-1.5496e-05,0.00013123,0,0,0,0.02506,-2.0167e-05,-2.7159e-05,0.012543,0.0083374,0.025083,8.1056e-07,0.8,0,1
0.042452,0.0072404,-0.0073209,0.025114,-1.9656e-05,-2.0405e-05,-1.0043e-05,-5.0408e-06,1.5288e-05,0.050251,-0.015095,-0.015097,-5.2221e-05,-2.6212e-05,7.9497e-05,0,0,0,0.025114,-1.4938e-05,-2.5142e-05,0.012569,0.0083579,0.025134,8.1546e-07,0.85,0,1
0.044967,0.0072519,-0.007332,0.025143,-1.6841e-05,-1.8212e-05,-4.0986e-06,-7.1117e-06,8.2754e-06,0.050307,-0.015109,-0.015112,-2.1313e-05,-3.6981e-05,4.3032e-05,0,0,0,0.025143,-1.0279e-05,-2.4779e-05,0.012584,0.0083693,0.02516,8.1806e-07,0.9,0,1
0.047483,0.0072593,-0.0073389,0.025156,-1.517e-05,-1.6952e-05,1.2832e-06,-8.6032e-06,1.217e-06,0.050332,-0.015114,-0.015119,6.6724e-06,-4.4736e-05,6.3286e-06,0,0,0,0.025156,-7.2261e-06,-2.4899e-05,0.012591,0.0083747,0.025172,8.1922e-07,0.95,0,1
0.048741,0.0072618,-0.0073412,0.02516,-1.4616e-05,-1.6542e-05,4.6121e-06,-9.1426e-06,-3.0133e-06,0.050339,-0.015115,-0.01512,2.3983e-05,-4.7542e-05,-1.5669e-05,0,0,0,0.02516,-6.1687e-06,-2.4994e-05,0.012592,0.0083763,0.025176,8.1953e-07,1,0,1
0.0015961,0.00099259,-0.0011774,0.037425,0.010581,0.0099689,0.0059582,4.0248e-05,-0.0066136,0.06252,-0.0072738,-0.008866,0.030982,0.00020929,-0.034391,0,0,0,0.040465,0.010571,0.0069398,0.016763,0.019325,0.031892,1.7083e-06,0,0.05,1
0.003126,0.0018398,-0.0021226,0.033783,0.0063864,0.0056632,0.0045697,-1.0598e-05,-0.0047283,0.060336,-0.010895,-0.012775,0.023762,-5.5112e-05,-0.024587,0,0,0,0.03567,0.006366,0.0037963,0.015937,0.015277,0.030703,1.5295e-06,0.05,0.05,1
0.0060335,0.0032868,-0.0036714,0.028474,0.0016247,0.0010405,0.0023711,-0.00013476,-0.0019683,0.055349,-0.014459,-0.015978,0.01233,-0.00070073,-0.010235,0,0,0,0.028933,0.0016258,0.00058047,0.014176,0.01038,0.027856,1.1412e-06,0.1,0.05,1
0.0086609,0.0043148,-0.0046992,0.025662,0.00068855,0.00043805,0.001163,-0.00020424,-0.00078584,0.050649,-0.014283,-0.014934,0.0060478,-0.001062,-0.0040864,0,0,0,0.025777,0.00076621,0.00024543,0.012766,0.0089296,0.025276,8.3881e-07,0.15,0.05,1
0.011098,0.0050528,-0.0054304,0.024009,0.00020234,7.8592e-05,0.00055136,-0.00018563,-0.00033302,0.04785,-0.014048,-0.01437,0.0028671,-0.00096529,-0.0017317,0,0,0,0.024038,0.00033302,-8.0648e-05,0.012059,0.0080967,0.023914,7.0642e-07,0.2,0.05,1
